x,y,z,pitch,yaw,roll,state,trigger,type
0.1000954,1.60008,0.04082798,3.914597,-0.7598877,-2.205505,1,0,Icon
0.1018645,1.594902,0.04347542,6.642158,-0.5731506,-2.574005,1,0,Icon
0.1024373,1.590212,0.0455496,8.854742,-0.9390564,-2.840881,1,0,Icon
0.1017162,1.586525,0.04646366,10.50406,-1.295868,-2.728577,1,0,Icon
0.1005232,1.584894,0.04649256,11.46194,-1.737122,-2.633301,1,0,Icon
0.09968532,1.584721,0.04516549,11.14275,-1.900421,-2.505615,1,0,Icon
0.09923227,1.585823,0.04219528,10.75256,-1.953491,-2.507965,1,0,Icon
0.09852175,1.58666,0.03883122,10.38278,-1.955994,-2.489502,1,0,Icon
0.09771034,1.587641,0.03484307,9.83478,-1.92569,-2.499847,1,0,Icon
0.09682996,1.588801,0.03218,9.422007,-1.909607,-2.490051,1,0,Icon
0.09627043,1.589444,0.03075273,8.972337,-1.893341,-2.409882,1,0,Icon
0.09582001,1.58974,0.03069598,9.030766,-1.865234,-2.544952,1,0,Icon
0.09590539,1.589749,0.03142521,8.905655,-1.636078,-2.494781,1,0,Icon
0.09606136,1.590071,0.03284443,8.745138,-1.29718,-2.590637,1,0,Icon
0.09586971,1.590491,0.03492269,8.501497,-1.019653,-2.437866,1,0,Icon
0.0960651,1.590936,0.03715214,8.165857,-0.6549988,-2.366608,1,0,Icon
0.09655815,1.591303,0.03906624,7.537622,0.1281613,-2.255646,1,0,Icon
0.09709863,1.591741,0.04069962,7.145592,0.8356927,-2.068146,1,0,Icon
0.09737591,1.592635,0.04182557,6.387699,1.192251,-1.734375,1,0,Icon
0.09763749,1.594463,0.04201129,4.959831,1.577919,-1.386017,1,0,Icon
0.09771739,1.59729,0.04130945,3.494211,1.656101,-1.217651,1,0,Icon
0.09788244,1.599082,0.04097731,2.082584,1.644462,-1.056702,1,0,Icon
0.09790568,1.600578,0.04145294,0.9235242,1.661756,-0.934021,1,0,Icon
0.09824437,1.601499,0.04255396,-0.06866455,1.666812,-0.9934082,1,0,Icon
0.09874504,1.603237,0.04316923,-1.213318,1.616608,-0.9406128,1,0,Icon
0.09897088,1.60476,0.04349373,-2.135254,1.577929,-0.9883423,1,0,Icon
0.09919631,1.605704,0.0439328,-2.901398,1.370669,-0.939209,1,0,Icon
0.0996277,1.606843,0.0443533,-3.647827,1.264677,-0.9160767,1,0,Icon
0.1000451,1.607769,0.0449745,-4.170074,1.147248,-0.9315186,1,0,Icon
0.1006686,1.608517,0.04556088,-4.687469,1.117179,-0.9630737,1,0,Icon
0.1014041,1.609603,0.04604967,-5.29187,1.066251,-0.9537659,1,0,Icon
0.1019895,1.610265,0.04678,-5.77533,1.057128,-0.9566956,1,0,Icon
